benchmark,case_index,cells_per_side,sweep,updates,misses,multiple_root_updates,root_branch_switches,max_update_displacement,mean_update_displacement,max_net_endpoint_displacement,max_two_sweep_endpoint_displacement,mean_c1_mismatch_before,max_c1_mismatch_before,mean_c1_mismatch_after,max_c1_mismatch_after,max_area_residual
zalesak,2,64,60,114,4,32,0,2.4577909152334598e-11,1.1490232916875323e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.007995288688135366,0.9423212563567223,0.00799528868771693,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,61,114,4,32,0,2.457630453311932e-11,1.2562119884157745e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.00799528868771693,0.9423212563651795,0.007995288688134657,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,62,114,4,32,0,2.4577909152334598e-11,1.2166158789166127e-12,2.4577673229941865e-11,7.531752999057062e-12,0.007995288688134657,0.9423212563567223,0.00799528868790291,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,63,114,4,32,0,2.457630453311932e-11,1.1489939041023307e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.00799528868790291,0.9423212563651795,0.007995288687949386,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,64,114,4,32,0,2.4577909152334598e-11,1.256241376000976e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.007995288687949386,0.9423212563567223,0.0079952886879022,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,65,114,4,32,0,2.457630453311932e-11,1.2165864913314113e-12,2.4577673229941865e-11,7.531752999057062e-12,0.0079952886879022,0.9423212563651795,0.007995288688135366,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,66,114,4,32,0,2.4577909152334598e-11,1.1490232916875323e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.007995288688135366,0.9423212563567223,0.00799528868771693,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,67,114,4,32,0,2.457630453311932e-11,1.2562119884157745e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.00799528868771693,0.9423212563651795,0.007995288688134657,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,68,114,4,32,0,2.4577909152334598e-11,1.2166158789166127e-12,2.4577673229941865e-11,7.531752999057062e-12,0.007995288688134657,0.9423212563567223,0.00799528868790291,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,69,114,4,32,0,2.457630453311932e-11,1.1489939041023307e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.00799528868790291,0.9423212563651795,0.007995288687949386,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,70,114,4,32,0,2.4577909152334598e-11,1.256241376000976e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.007995288687949386,0.9423212563567223,0.0079952886879022,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,71,114,4,32,0,2.457630453311932e-11,1.2165864913314113e-12,2.4577673229941865e-11,7.531752999057062e-12,0.0079952886879022,0.9423212563651795,0.007995288688135366,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,72,114,4,32,0,2.4577909152334598e-11,1.1490232916875323e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.007995288688135366,0.9423212563567223,0.00799528868771693,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,73,114,4,32,0,2.457630453311932e-11,1.2562119884157745e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.00799528868771693,0.9423212563651795,0.007995288688134657,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,74,114,4,32,0,2.4577909152334598e-11,1.2166158789166127e-12,2.4577673229941865e-11,7.531752999057062e-12,0.007995288688134657,0.9423212563567223,0.00799528868790291,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,75,114,4,32,0,2.457630453311932e-11,1.1489939041023307e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.00799528868790291,0.9423212563651795,0.007995288687949386,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,76,114,4,32,0,2.4577909152334598e-11,1.256241376000976e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.007995288687949386,0.9423212563567223,0.0079952886879022,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,77,114,4,32,0,2.457630453311932e-11,1.2165864913314113e-12,2.4577673229941865e-11,7.531752999057062e-12,0.0079952886879022,0.9423212563651795,0.007995288688135366,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,78,114,4,32,0,2.4577909152334598e-11,1.1490232916875323e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.007995288688135366,0.9423212563567223,0.00799528868771693,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,79,114,4,32,0,2.457630453311932e-11,1.2562119884157745e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.00799528868771693,0.9423212563651795,0.007995288688134657,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,80,114,4,32,0,2.4577909152334598e-11,1.2166158789166127e-12,2.4577673229941865e-11,7.531752999057062e-12,0.007995288688134657,0.9423212563567223,0.00799528868790291,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,81,114,4,32,0,2.457630453311932e-11,1.1489939041023307e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.00799528868790291,0.9423212563651795,0.007995288687949386,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,82,114,4,32,0,2.4577909152334598e-11,1.256241376000976e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.007995288687949386,0.9423212563567223,0.0079952886879022,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,83,114,4,32,0,2.457630453311932e-11,1.2165864913314113e-12,2.4577673229941865e-11,7.531752999057062e-12,0.0079952886879022,0.9423212563651795,0.007995288688135366,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,84,114,4,32,0,2.4577909152334598e-11,1.1490232916875323e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.007995288688135366,0.9423212563567223,0.00799528868771693,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,85,114,4,32,0,2.457630453311932e-11,1.2562119884157745e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.00799528868771693,0.9423212563651795,0.007995288688134657,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,86,114,4,32,0,2.4577909152334598e-11,1.2166158789166127e-12,2.4577673229941865e-11,7.531752999057062e-12,0.007995288688134657,0.9423212563567223,0.00799528868790291,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,87,114,4,32,0,2.457630453311932e-11,1.1489939041023307e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.00799528868790291,0.9423212563651795,0.007995288687949386,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,88,114,4,32,0,2.4577909152334598e-11,1.256241376000976e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.007995288687949386,0.9423212563567223,0.0079952886879022,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,89,114,4,32,0,2.457630453311932e-11,1.2165864913314113e-12,2.4577673229941865e-11,7.531752999057062e-12,0.0079952886879022,0.9423212563651795,0.007995288688135366,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,90,114,4,32,0,2.4577909152334598e-11,1.1490232916875323e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.007995288688135366,0.9423212563567223,0.00799528868771693,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,91,114,4,32,0,2.457630453311932e-11,1.2562119884157745e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.00799528868771693,0.9423212563651795,0.007995288688134657,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,92,114,4,32,0,2.4577909152334598e-11,1.2166158789166127e-12,2.4577673229941865e-11,7.531752999057062e-12,0.007995288688134657,0.9423212563567223,0.00799528868790291,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,93,114,4,32,0,2.457630453311932e-11,1.1489939041023307e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.00799528868790291,0.9423212563651795,0.007995288687949386,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,94,114,4,32,0,2.4577909152334598e-11,1.256241376000976e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.007995288687949386,0.9423212563567223,0.0079952886879022,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,95,114,4,32,0,2.457630453311932e-11,1.2165864913314113e-12,2.4577673229941865e-11,7.531752999057062e-12,0.0079952886879022,0.9423212563651795,0.007995288688135366,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,96,114,4,32,0,2.4577909152334598e-11,1.1490232916875323e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.007995288688135366,0.9423212563567223,0.00799528868771693,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,97,114,4,32,0,2.457630453311932e-11,1.2562119884157745e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.00799528868771693,0.9423212563651795,0.007995288688134657,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,98,114,4,32,0,2.4577909152334598e-11,1.2166158789166127e-12,2.4577673229941865e-11,7.531752999057062e-12,0.007995288688134657,0.9423212563567223,0.00799528868790291,0.9423212563651795,1.1102230246251565e-16
zalesak,2,64,99,114,4,32,0,2.457630453311932e-11,1.1489939041023307e-12,2.4577673229941865e-11,1.2043699371133698e-11,0.00799528868790291,0.9423212563651795,0.007995288687949386,0.9423212563567223,1.1102230246251565e-16
zalesak,2,64,100,114,4,32,0,2.4577909152334598e-11,1.256241376000976e-12,2.4577673229941865e-11,1.5056400570756523e-11,0.007995288687949386,0.9423212563567223,0.0079952886879022,0.9423212563651795,1.1102230246251565e-16
zalesak,3,64,1,112,2,53,0,1.438084111791354,0.04196856654407515,1.4380841117913548,0.0,0.15275687712862182,0.9765368238926444,0.03802992213169298,0.7696976392023942,0.0
zalesak,3,64,2,112,2,56,1,1.076214277730627,0.024552634576878368,1.076214277730628,1.0730738640583866,0.03802992213169298,0.7696976392023942,0.017623239725303986,0.40788091127380044,0.0
zalesak,3,64,3,112,2,56,1,0.31726434045020735,0.006320890695427039,0.31726434045020824,0.7589499372804198,0.017623239725303986,0.40788091127380044,0.005685661328396422,0.14666348102453072,1.1102230246251565e-16
zalesak,3,64,4,113,1,57,0,0.027039128651462283,0.0009514443158722577,0.02703912865145952,0.3097426996536541,0.005685661328396422,0.14666348102453072,0.0023068035065642004,0.07984407268261737,0.0
zalesak,3,64,5,112,2,58,0,0.0067699804758038044,0.00027476444440245623,0.006769980475802129,0.03272612290892596,0.0023068035065642004,0.07984407268261737,0.0013060146371406476,0.07997162731562175,5.551115123125783e-17
zalesak,3,64,6,113,1,58,0,0.0018070071301559514,8.966870130273294e-05,0.0018070071301536927,0.008576987605955821,0.0013060146371406476,0.07997162731562175,0.0009176445361406052,0.0799854220432843,1.1102230246251565e-16
zalesak,3,64,7,112,2,58,0,0.0004508903840757302,2.284523328017299e-05,0.0004508903840729772,0.0021345411702426986,0.0009176445361406052,0.0799854220432843,0.0007924464049178364,0.07998673368787372,5.551115123125783e-17
zalesak,3,64,8,113,1,58,0,0.012303955052703035,0.0001209685920530514,0.012303955052701099,0.012303955052701099,0.0007924464049178364,0.07998673368787372,0.0003949596071359101,0.0355110401824675,2.7755575615628914e-17
zalesak,3,64,9,113,1,58,1,0.9574659740367533,0.011468221412289379,0.9574659740367508,0.9574659733090201,0.0003949596071359101,0.0355110401824675,0.006193120320576639,0.39876703404943453,5.551115123125783e-17
zalesak,3,64,10,114,0,59,1,0.2212470993490331,0.0034232902938702995,0.22124709934903564,0.7362188746877152,0.006193120320576639,0.39876703404943453,0.0015286767781622244,0.13058932423032582,5.551115123125783e-17
zalesak,3,64,11,114,0,59,0,0.026716414400688223,0.00044071274086518393,0.026716414400688393,0.22671168645882034,0.0015286767781622244,0.13058932423032582,0.00044720365872964496,0.033396834820358635,1.1102230246251565e-16
zalesak,3,64,12,113,1,59,0,0.006715886979617898,0.00011720337801995999,0.0067158869796202225,0.031441265440903976,0.00044720365872964496,0.033396834820358635,0.00014414716766908105,0.008335067902590112,5.551115123125783e-17
zalesak,3,64,13,114,0,59,0,0.0016761914089358579,3.808821751053962e-05,0.0016761914089329366,0.00832899367244977,0.00014414716766908105,0.008335067902590112,4.806274969505898e-05,0.002085168578617681,1.1102230246251565e-16
zalesak,3,64,14,113,1,59,0,0.0004936736738651512,1.2029590637754347e-05,0.0004936736738656577,0.0021698650827985944,4.806274969505898e-05,0.002085168578617681,1.664121217929856e-05,0.0006144499667333397,1.1102230246251565e-16
zalesak,3,64,15,113,1,59,0,0.00023503386747565636,4.922786269486481e-06,0.00023503386747592003,0.0005994246036209461,1.664121217929856e-05,0.0006144499667333397,6.7482195449837625e-06,0.0002284296013766002,5.551115123125783e-17
zalesak,3,64,16,113,1,59,0,0.00011422045828428373,1.7717107149089953e-06,0.0001142204582862405,0.00034925432576216053,6.7482195449837625e-06,0.0002284296013766002,2.908287562491517e-06,0.00011079761470715747,5.551115123125783e-17
